RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,eligible,active,country
6934,15679961,Davidson,708,Male,46,7,68799.72,1,39704.14,0,false,true,Spain
6952,15738889,Shih,658,Male,42,8,102870.93,1,103764.55,1,false,false,Spain
6958,15802274,Waters,686,Female,44,7,55053.62,1,181757.19,0,false,true,Spain
6970,15687413,Sunderland,619,Female,38,6,0.0,2,117616.29,0,true,true,Spain
6976,15644856,Bird,556,Male,38,2,115463.16,1,150679.65,0,false,true,Spain
6993,15808175,Castiglione,557,Female,39,7,49572.73,1,115287.99,1,true,false,Spain
7004,15715750,Okeke,646,Female,44,2,113063.83,1,53072.49,1,true,true,Spain
7011,15585892,Zakharov,639,Female,35,8,0.0,1,164453.98,0,true,true,Spain
7019,15768600,Harris,805,Male,50,9,130023.38,1,62989.82,1,false,true,Spain
7022,15694530,Porter,672,Male,28,4,167268.98,1,169469.3,0,false,true,Spain
7025,15714087,McGill,624,Female,45,5,151855.33,1,68794.15,0,true,false,Spain
7048,15731586,Lai,785,Female,31,2,121691.54,2,81778.72,0,false,true,Spain
7052,15596797,Barnet,643,Male,43,1,0.0,2,145764.4,0,false,false,Spain
7056,15621546,Yuriev,620,Female,33,9,127638.35,1,192717.57,0,true,true,Spain
7061,15594305,Rizzo,712,Female,32,1,0.0,2,1703.58,0,false,true,Spain
7062,15789201,Thomson,603,Female,35,9,145623.36,1,163181.62,0,true,true,Spain
7064,15766183,Ferguson,580,Male,76,2,130334.84,2,51672.08,0,true,true,Spain
7072,15709459,Oluchi,698,Female,63,5,0.0,1,173576.71,0,false,false,Spain
7073,15775750,Yao,686,Male,37,9,134560.62,1,27596.39,0,true,true,Spain
7077,15766906,Salier,742,Female,25,4,132116.13,2,129933.5,0,true,false,Spain
7080,15704081,Findlay,595,Male,30,9,130682.11,2,57862.88,0,false,true,Spain
7088,15615832,Teague,675,Female,35,8,155621.08,1,35177.31,0,false,false,Spain
7093,15723884,Nekrasova,758,Male,40,3,0.0,2,96097.65,0,true,false,Spain
7096,15783883,Onwuka,753,Female,38,1,117314.92,1,122021.33,1,true,true,Spain
7097,15787693,Kharlamov,559,Male,38,3,145874.35,1,56311.39,1,true,false,Spain
7106,15597536,Nkemjika,576,Male,45,5,133618.01,1,135244.87,0,false,true,Spain
7107,15723989,Carroll,646,Male,40,5,93680.43,2,179473.26,0,false,true,Spain
7122,15651868,Clark,672,Male,34,6,0.0,1,22736.06,0,false,false,Spain
7124,15682686,Chukwuemeka,722,Female,38,3,0.0,2,167984.72,0,true,true,Spain
7133,15694666,Thornton,707,Male,48,8,88441.64,1,119903.2,1,false,false,Spain
7137,15689781,Ts'ai,826,Female,49,0,0.0,1,178709.98,1,false,true,Spain
7144,15761158,Y?an,719,Female,54,7,0.0,2,125041.52,0,true,false,Spain
7157,15650313,Okonkwo,632,Male,65,6,129472.33,1,85179.48,0,false,true,Spain
7159,15591010,McDonald,434,Male,55,8,109339.17,2,96405.88,1,true,false,Spain
7162,15775235,Ku,690,Female,36,6,110480.48,1,81292.33,0,false,false,Spain
7171,15621244,Gallo,678,Male,36,0,107379.68,1,84460.18,0,true,true,Spain
7172,15744273,Waterhouse,637,Male,30,6,122641.56,2,65618.01,0,true,true,Spain
7200,15705343,May,649,Female,32,7,0.0,1,28797.32,0,true,true,Spain
7211,15800773,Ikenna,648,Female,28,9,102282.61,1,157891.11,0,true,false,Spain
7223,15694237,McEwan,744,Male,39,4,95161.75,1,19409.77,0,true,true,Spain
7224,15729771,Davide,799,Male,31,9,154586.92,1,88604.89,1,false,true,Spain
7230,15635244,Ritchie,716,Female,29,6,0.0,2,98998.61,0,false,false,Spain
7232,15607986,Nnamutaezinwa,555,Male,40,10,139930.18,1,105720.09,0,false,false,Spain
7235,15624595,Chiang,512,Female,35,5,124580.69,1,18785.48,0,true,true,Spain
7253,15730673,Dietz,567,Male,40,7,122265.24,1,138552.74,0,true,true,Spain
7262,15734578,Craig,726,Female,53,1,113537.73,1,28367.21,0,true,false,Spain
7265,15662189,Durant,434,Male,33,3,0.0,1,2739.71,0,true,true,Spain
7268,15724851,Farmer,507,Male,31,9,111589.67,1,150037.19,0,true,true,Spain
7273,15666166,Pettry,653,Female,74,0,121276.32,1,160348.31,0,false,true,Spain
7281,15611973,Tuan,804,Male,55,7,0.0,2,118752.6,0,false,true,Spain
7287,15751167,Toscano,680,Female,43,4,0.0,2,58761.33,0,true,true,Spain
7289,15672637,Voronkov,571,Female,30,4,85755.86,1,145115.95,0,true,true,Spain
7292,15611318,Kruglova,599,Male,33,4,51690.89,1,111622.76,1,true,false,Spain
7294,15716276,Kennedy,709,Female,34,2,111669.68,1,57029.66,0,false,false,Spain
7305,15764444,Pan,679,Male,58,8,125850.53,2,87008.17,0,false,false,Spain
7310,15793317,Hale,547,Female,22,7,141287.15,1,118142.79,0,false,true,Spain
7314,15583067,McMillan,687,Female,36,4,97157.96,1,63185.05,0,true,false,Spain
7320,15762045,Gilchrist,474,Female,37,5,142688.57,2,110953.33,0,false,false,Spain
7332,15773869,Onwudiwe,797,Male,59,4,129321.44,1,93624.55,0,true,true,Spain
7335,15759133,Vaguine,616,Male,18,6,0.0,2,27308.58,0,true,true,Spain
7345,15720725,Shubin,762,Male,28,2,0.0,2,167909.52,0,true,false,Spain
7348,15811742,Jen,553,Male,42,7,0.0,2,7680.23,0,true,true,Spain
7354,15736420,Macdonald,596,Male,21,4,210433.08,2,197297.77,1,false,true,Spain
7370,15757188,Chimaijem,644,Female,26,4,153455.72,2,82696.84,0,true,false,Spain
7377,15765093,Coates,704,Male,23,6,166594.78,1,155823.2,0,false,true,Spain
7388,15690898,Bogolyubova,696,Male,44,8,161889.79,1,75562.47,0,true,false,Spain
7391,15764922,Tu,596,Male,20,3,187294.46,1,103456.47,0,true,true,Spain
7395,15673747,Ayers,519,Female,22,8,0.0,1,167553.06,0,true,false,Spain
7401,15802071,Levi,762,Male,35,1,117458.51,1,178361.48,1,true,false,Spain
7406,15704315,Teng,556,Male,34,8,163757.06,1,104000.06,0,false,false,Spain
7407,15742009,Hsueh,489,Male,58,4,0.0,2,191419.32,0,false,true,Spain
7412,15698749,He,626,Female,23,6,85897.95,1,109742.8,0,false,true,Spain
7419,15647191,Lucchesi,677,Male,36,4,0.0,2,7824.31,0,false,false,Spain
7434,15671293,Marcus,779,Female,37,2,128389.63,1,6589.16,1,false,false,Spain
7444,15707042,Dellucci,634,Female,24,2,87413.19,1,63340.65,0,true,false,Spain
7450,15804235,Zetticci,698,Female,37,2,166178.02,2,71972.95,0,false,false,Spain
7462,15645571,Genovese,596,Male,32,4,0.0,2,146504.35,0,true,true,Spain
7468,15803682,Angelo,651,Female,37,10,117791.06,2,75837.58,0,true,false,Spain
7477,15737909,Bates,759,Male,44,2,111095.58,2,100137.7,0,false,false,Spain
7479,15711249,Chukwuemeka,544,Male,22,4,0.0,2,70007.67,0,false,true,Spain
7486,15744423,Cocci,561,Male,32,5,0.0,2,84871.99,0,true,true,Spain
7487,15593694,Williams,814,Male,49,8,0.0,2,157822.54,0,false,false,Spain
7495,15599272,Harrington,795,Female,36,1,151844.64,1,135388.89,0,false,true,Spain
7496,15589541,Sutherland,557,Female,27,2,0.0,2,4497.55,0,true,true,Spain
7501,15652289,Williams,694,Male,47,4,0.0,2,197528.62,0,false,false,Spain
7502,15605341,Baird,681,Female,58,8,93173.88,1,139761.25,0,false,false,Spain
7509,15580366,Okechukwu,566,Male,54,4,118614.6,2,172601.62,0,true,true,Spain
7512,15686913,Kung,757,Male,38,0,0.0,1,83263.06,0,false,true,Spain
7522,15611189,Allingham,670,Male,43,1,97792.21,1,120225.62,0,true,false,Spain
7526,15770406,Watson,580,Male,35,9,121355.19,1,35671.45,0,false,true,Spain
7529,15646535,Harrell,578,Male,46,5,113226.47,1,56770.76,0,true,false,Spain
7536,15737542,Davey,611,Female,36,10,103294.56,1,160548.12,0,true,true,Spain
7547,15735221,Sousa,697,Female,42,10,0.0,2,61312.15,0,true,false,Spain
7550,15785705,Thomson,705,Female,44,10,106731.58,1,137419.87,1,true,false,Spain
7552,15752578,Yefimova,626,Female,37,2,133968.96,2,148689.65,0,true,false,Spain
7576,15687634,Glover,561,Male,49,5,94754.0,1,26691.31,0,true,true,Spain
7588,15773789,Pavlova,594,Female,38,7,96858.35,1,77511.45,0,false,false,Spain
7589,15600027,Meng,579,Male,33,1,0.0,2,54816.57,0,false,false,Spain
7596,15569595,Walker,678,Female,50,6,0.0,1,8199.5,0,true,false,Spain
7606,15710138,Sun,718,Male,39,6,0.0,2,63889.1,0,false,true,Spain
7623,15796413,Green,794,Male,46,6,0.0,2,195325.74,0,true,false,Spain
7634,15727811,Ts'ui,661,Female,47,0,109493.62,1,188324.01,1,false,true,Spain
7636,15702030,Azarov,516,Female,29,2,104982.57,1,157378.5,0,true,true,Spain
7641,15572361,Chill,790,Female,34,2,164011.48,1,199420.41,0,true,true,Spain
7664,15652667,Hampton,590,Male,39,9,0.0,2,104730.52,0,true,false,Spain
7666,15730150,Otutodilichukwu,540,Male,37,0,120825.7,1,28257.89,0,true,false,Spain
7673,15699294,Pope,555,Male,30,1,0.0,2,88146.86,0,true,true,Spain
7676,15618258,Chizuoke,640,Male,37,5,158024.38,1,81298.09,0,true,false,Spain
7677,15722535,Ireland,457,Female,33,7,127837.54,1,60013.17,0,false,false,Spain
7679,15690169,Meng,645,Male,31,7,161171.7,2,12599.94,1,true,true,Spain
7688,15776494,Siciliano,754,Male,61,5,146622.35,1,41815.22,1,false,false,Spain
7698,15637315,Melvin,601,Female,41,3,0.0,2,54342.83,0,false,false,Spain
7699,15691513,Dawkins,592,Male,60,9,0.0,4,13614.01,1,true,true,Spain
7701,15715184,Capon,752,Female,31,4,144637.86,2,40496.72,0,false,true,Spain
7710,15574119,Okwuadigbo,598,Female,64,1,62979.93,1,152273.57,0,true,false,Spain
7717,15687540,Obiuto,684,Male,32,9,100249.41,2,67599.69,0,false,false,Spain
7724,15794875,Hung,691,Male,35,6,0.0,2,178038.17,0,true,false,Spain
7732,15629273,Lin,638,Male,42,8,145177.84,1,193471.74,1,false,true,Spain
7733,15765846,Chuang,820,Female,31,2,94222.53,1,103570.8,0,true,true,Spain
7758,15641585,Newton,850,Male,40,6,97339.99,1,88815.25,0,true,true,Spain
7766,15613427,Barling,683,Female,49,7,108797.63,2,140763.18,0,true,true,Spain
7784,15681332,Tate,437,Female,43,6,0.0,1,148330.97,1,false,true,Spain
7786,15750547,Bair,738,Male,26,9,0.0,2,48644.94,0,true,false,Spain
7797,15773949,Cherkasova,692,Female,36,3,0.0,2,8282.22,0,false,true,Spain
7805,15693893,Davis,684,Male,59,9,122471.09,1,15807.07,0,true,true,Spain
7821,15576131,Phillips,666,Male,40,5,0.0,2,147878.05,0,true,false,Spain
7839,15588560,Nwabugwu,569,Female,32,8,145330.43,1,132038.65,0,false,true,Spain
7848,15769915,Charlton,643,Female,20,0,133313.34,1,3965.69,0,true,true,Spain
7850,15627395,Manners,643,Male,41,7,154902.66,1,49667.28,0,false,true,Spain
7851,15679663,Chiazagomekpere,488,Female,36,0,0.0,2,136675.22,0,true,true,Spain
7852,15651581,Lavrentyev,758,Male,68,6,112595.85,1,35865.44,1,true,false,Spain
7862,15589948,Disher,607,Male,28,1,135936.1,2,110560.14,0,true,true,Spain
7865,15594436,Mazzi,588,Male,33,2,0.0,2,12483.56,0,true,false,Spain
7874,15750441,Lavarack,782,Male,36,5,81210.72,2,108003.38,0,true,false,Spain
7877,15757607,Matveyeva,623,Male,45,0,0.0,1,196533.72,1,true,false,Spain
7879,15760456,Eberechukwu,731,Female,38,10,123711.73,2,171340.68,1,false,false,Spain
7884,15776051,Kao,551,Female,45,6,0.0,2,51143.43,0,false,true,Spain
7887,15744979,Fowler,666,Female,36,8,0.0,1,158666.99,0,false,false,Spain
7888,15745433,Conti,716,Female,30,2,205770.78,2,65464.66,0,false,true,Spain
7891,15665783,Ts'ui,565,Male,49,7,0.0,2,89609.26,0,true,true,Spain
7899,15628144,Soares,635,Female,72,4,74812.84,1,27448.33,0,true,false,Spain
7912,15809906,Mitchell,558,Male,26,1,148853.29,2,24411.02,0,false,false,Spain
7928,15713426,Hancock,637,Male,30,1,122185.53,1,102566.46,1,false,true,Spain
7931,15606436,Bergamaschi,500,Male,38,7,0.0,2,192013.23,0,false,true,Spain
7934,15616088,Lucas,782,Female,70,7,97072.42,1,131177.22,0,true,true,Spain
7936,15587311,Dobbs,582,Male,33,6,0.0,2,72970.93,0,false,false,Spain
7940,15761717,Ch'ien,720,Male,26,10,51962.91,2,45507.24,0,false,true,Spain
7959,15802483,Hancock,686,Male,34,6,146178.13,2,88837.11,0,false,false,Spain
7962,15778884,Jamieson,809,Female,38,2,154763.21,2,174800.31,0,true,true,Spain
7973,15806929,Ch'ien,751,Male,36,5,73194.99,1,89222.66,0,false,false,Spain
7979,15709142,Sagese,608,Female,30,2,91057.37,2,132973.17,0,false,true,Spain
7986,15678427,Genovese,696,Female,27,2,96129.32,2,5983.7,0,true,false,Spain
7987,15678067,Boyle,667,Male,45,3,0.0,2,163655.01,0,true,true,Spain
7989,15699532,Okagbue,516,Male,51,8,120124.35,2,168773.54,0,false,false,Spain
8000,15591489,Davison,826,Male,26,5,142662.68,1,60285.3,0,true,false,Spain
8015,15644295,Hargreaves,731,Female,39,2,126816.18,1,74850.93,0,false,false,Spain
8019,15616676,Donnelly,632,Male,23,3,122478.51,1,147230.77,1,true,true,Spain
8023,15665180,Vasiliev,616,Female,31,3,136789.14,1,59346.4,1,true,false,Spain
8037,15807221,Weaver,555,Male,21,1,0.0,2,103901.35,0,false,false,Spain
8041,15627439,Pickering,624,Female,36,10,0.0,2,186180.42,0,true,true,Spain
8043,15785352,Chang,606,Male,37,6,82373.94,1,172526.9,1,false,true,Spain
8044,15616525,Sopuluchi,720,Male,31,4,141356.47,1,137985.69,0,false,false,Spain
8046,15795737,McNaughtan,771,Female,47,3,72664.0,2,107874.39,0,true,false,Spain
8081,15668775,Pendred,757,Male,47,3,130747.1,1,143829.54,0,true,false,Spain
8083,15774551,K?,772,Male,36,3,112029.83,1,186948.35,0,true,false,Spain
8084,15684011,Miller,576,Male,29,7,130575.26,1,173629.78,0,true,true,Spain
8087,15774847,Knight,593,Male,50,6,171740.69,1,20893.61,0,false,false,Spain
8088,15619340,Obijiaku,597,Male,38,1,0.0,2,41303.29,0,true,false,Spain
8105,15805413,Chiang,769,Female,31,6,117852.26,2,147668.64,0,true,false,Spain
8123,15603749,Galkina,564,Female,53,2,45472.28,1,41055.71,1,false,true,Spain
8137,15757425,Fleming,716,Female,38,1,0.0,2,99661.46,0,true,true,Spain
8138,15603096,Lori,410,Male,33,6,125789.69,1,66333.56,1,true,true,Spain
8148,15814675,Chien,642,Female,39,8,128264.03,1,61792.76,1,true,true,Spain
8160,15637427,Lu,461,Female,25,6,0.0,2,15306.29,0,false,true,Spain
8170,15689517,Hales,635,Male,27,3,127009.83,1,161909.95,0,true,true,Spain
8177,15800811,Wan,702,Male,40,3,148556.74,1,146056.29,0,false,false,Spain
8213,15621004,Chukwuhaenye,603,Male,32,7,0.0,1,198055.94,1,false,true,Spain
8217,15637717,Lockington,704,Male,41,4,109026.8,2,43117.1,0,false,true,Spain
8218,15635500,Seleznyov,605,Male,75,2,61319.63,1,186655.11,0,true,true,Spain
8219,15634792,Weston,516,Female,40,9,0.0,2,33266.29,0,false,true,Spain
8222,15774358,Robertson,443,Male,59,4,110939.3,1,72846.58,1,true,false,Spain
8238,15737275,Conti,649,Male,39,3,113096.41,1,60335.24,0,false,true,Spain
8247,15608726,Miracle,663,Male,24,7,0.0,2,166310.82,0,false,true,Spain
8252,15751032,Enemuo,629,Female,37,1,35549.81,2,49676.33,0,true,true,Spain
8263,15772503,Burns,737,Female,33,4,0.0,2,115115.32,0,true,true,Spain
8265,15710111,Clark,742,Male,33,6,0.0,2,38550.4,0,false,true,Spain
8276,15737489,Ramsden,610,Female,46,5,116886.59,1,107973.44,0,true,false,Spain
8277,15775131,Bartlett,580,Male,32,9,142188.2,2,128028.6,0,true,true,Spain
8292,15742879,Boni,668,Male,38,1,147904.31,1,69370.05,0,true,false,Spain
8294,15770711,Lu,766,Female,28,4,90696.78,1,21597.2,0,true,false,Spain
8303,15762172,Kerr,850,Female,39,2,0.0,2,179451.42,0,true,false,Spain
8308,15626243,Chijioke,618,Male,30,3,133844.22,1,31406.93,0,false,false,Spain
8309,15719898,Young,556,Male,36,7,154872.08,2,32044.64,0,true,true,Spain
8329,15687171,Birch,638,Male,34,5,146679.77,1,102179.86,0,true,false,Spain
8335,15610343,Marshall-Hall,705,Female,37,10,0.0,2,13935.53,1,true,true,Spain
8337,15788480,Pagnotto,786,Female,33,0,122325.58,1,34712.34,1,false,true,Spain
8341,15695197,Tochukwu,553,Female,25,7,128524.19,2,20682.46,0,true,true,Spain
8350,15611729,Kerr,703,Male,39,1,141559.5,1,31257.1,1,false,false,Spain
8351,15709531,Harding,556,Male,38,2,114756.14,1,193214.05,0,true,true,Spain
8354,15753840,Brown,524,Female,32,6,0.0,1,132861.9,1,true,true,Spain
8359,15717286,Sal,675,Female,40,8,79035.95,1,142783.98,1,true,false,Spain
8363,15751912,Lilly,567,Male,36,7,0.0,2,3896.08,0,true,true,Spain
8365,15684395,Enderby,446,Female,45,10,125191.69,1,128260.86,1,false,false,Spain
8377,15704657,Denman,601,Male,39,3,72647.64,1,41777.9,1,false,true,Spain
8383,15612594,Ifeanacho,599,Male,25,3,0.0,2,120790.02,0,false,false,Spain
8387,15641110,Abron,708,Male,41,0,0.0,1,128400.62,0,false,false,Spain
8392,15579074,Obiajulu,619,Male,38,10,84651.79,1,184754.26,0,true,false,Spain
8415,15648367,Lo,600,Female,29,6,74430.1,2,96051.1,0,false,false,Spain
8420,15775809,Holloway,677,Female,26,6,98723.67,1,151146.67,0,false,false,Spain
8427,15704651,Bishop,514,Male,26,1,0.0,2,121551.93,0,false,true,Spain
8429,15566735,Obialo,548,Female,36,2,108913.84,2,140460.01,0,false,false,Spain
8430,15681671,Nkemjika,850,Male,28,2,101100.22,2,35337.31,0,false,true,Spain
8450,15625716,Genovesi,637,Female,33,9,113913.53,1,65316.5,0,false,true,Spain
8455,15619083,Yip,502,Female,35,6,0.0,2,80618.47,0,true,false,Spain
8465,15568164,Istomin,850,Female,34,4,71379.53,2,154000.99,0,true,false,Spain
8469,15672983,Fernando,678,Female,27,5,87099.85,2,149550.95,0,false,false,Spain
8474,15802009,Mazzi,770,Female,33,6,0.0,2,126131.9,0,true,false,Spain
8478,15685947,Henderson,556,Male,42,0,115915.53,2,125435.47,1,false,true,Spain
8481,15597591,Lung,456,Male,29,5,107000.49,1,153419.62,0,false,false,Spain
8492,15699257,Kerr,651,Male,42,2,143145.87,2,43612.06,0,true,true,Spain
8499,15624892,Dennis,712,Male,37,7,93978.96,2,60651.77,0,true,true,Spain
8502,15797197,Macleod,678,Male,29,6,0.0,2,64443.75,0,true,false,Spain
8506,15791535,Caraway,592,Male,28,5,137222.77,1,39608.58,0,true,true,Spain
8515,15796071,Loane,657,Male,29,7,83889.03,1,153059.62,0,false,true,Spain
8516,15811389,Padovano,724,Female,35,0,171982.95,2,167313.07,0,false,true,Spain
8517,15783875,Li Fonti,500,Female,34,4,0.0,2,12833.96,0,false,true,Spain
8521,15634606,Chinonyelum,634,Male,52,1,0.0,2,176913.42,0,true,true,Spain
8532,15663987,Wright,723,Male,30,1,0.0,3,164647.72,1,false,true,Spain
8537,15676576,Stephenson,646,Female,43,8,143061.88,1,61937.6,0,true,false,Spain
8553,15749345,Simpson,468,Female,22,1,76318.64,1,194783.12,0,false,false,Spain
8558,15752622,Kerr,729,Female,32,7,38550.06,1,179230.23,0,false,false,Spain
8576,15690175,Ball,585,Male,45,0,0.0,2,189683.7,0,false,false,Spain
8578,15569976,Woronoff,754,Male,65,1,136186.44,1,121529.59,1,false,true,Spain
8581,15801915,Rendall,529,Female,31,6,152310.55,1,13054.25,0,false,true,Spain
8602,15647570,Chung,640,Male,45,8,120591.19,1,195123.94,0,true,true,Spain
8622,15673820,Woodward,568,Male,33,7,0.0,2,143450.61,0,true,true,Spain
8626,15581893,Ginikanwa,747,Male,43,1,130788.71,1,101495.0,1,true,true,Spain
8627,15672447,Bailey,657,Male,40,7,99165.84,1,119333.95,1,false,true,Spain
8637,15582892,Scott,601,Male,46,2,99786.07,1,32683.88,1,false,true,Spain
8658,15684316,Udokamma,532,Male,43,9,0.0,2,190573.91,1,false,false,Spain
8665,15666332,Donaldson,690,Female,48,2,0.0,2,3149.1,0,true,true,Spain
8670,15799641,Bruno,540,Male,39,2,0.0,2,81995.92,0,false,true,Spain
8673,15586848,Rose,706,Male,38,1,0.0,2,122379.54,0,true,false,Spain
8685,15783097,Lombardo,813,Male,27,6,111348.15,1,46422.46,0,false,true,Spain
8696,15801994,Buccho,775,Male,31,9,0.0,2,169278.51,0,false,true,Spain
8699,15709135,Pirozzi,691,Male,30,7,101231.77,2,156529.44,0,false,false,Spain
8703,15690589,Udinesi,541,Male,37,9,212314.03,1,148814.54,0,true,false,Spain
8704,15595350,Fermin,661,Female,31,3,136067.82,2,65567.91,0,true,false,Spain
8705,15777586,Moss,784,Female,42,2,109052.04,2,6409.55,0,true,true,Spain
8709,15776939,Zox,778,Female,48,3,102290.56,2,182691.31,0,false,false,Spain
8711,15683522,Kennedy,678,Female,37,2,113383.07,1,135123.96,0,false,false,Spain
8737,15744770,Stone,636,Male,44,2,0.0,2,86414.41,0,true,false,Spain
8738,15780498,Maynard,634,Male,34,3,145030.92,1,41820.65,0,true,false,Spain
8740,15615219,Obielumani,518,Male,59,5,138772.15,1,123872.0,0,false,false,Spain
8741,15570908,Harding,687,Female,29,7,93617.07,1,113050.92,0,false,false,Spain
8750,15701238,Chia,683,Male,47,1,0.0,2,148989.15,0,true,true,Spain
8752,15635531,Boag,575,Female,30,8,0.0,2,185341.63,0,true,false,Spain
8754,15720110,Oluchukwu,795,Male,32,2,117265.21,1,198317.23,0,false,true,Spain
8756,15697510,Tien,707,Female,52,7,0.0,1,109688.82,1,false,true,Spain
8757,15784923,Chimezie,705,Female,37,3,109974.22,1,36320.87,1,false,false,Spain
8762,15738088,Parkin,634,Male,63,10,0.0,2,30772.86,1,true,true,Spain
8768,15585466,Russo,552,Male,29,10,0.0,2,12186.83,0,true,true,Spain
8776,15812720,Hooker,807,Male,37,10,130110.45,2,172097.95,0,true,true,Spain
8785,15590810,Fallaci,638,Female,41,9,144326.09,1,73979.85,1,true,true,Spain
8788,15572356,Tsai,689,Male,73,1,108555.07,1,167969.15,0,false,false,Spain
8790,15619116,Wallace,493,Female,36,2,0.0,2,99770.3,0,false,true,Spain
8791,15691792,Young,416,Male,35,8,0.0,1,119712.78,0,false,true,Spain
8798,15630466,Maclean,797,Male,45,8,0.0,1,125110.02,0,true,true,Spain
8805,15773973,Hill,765,Male,41,2,0.0,2,191215.61,0,true,false,Spain
8808,15669783,Simpson,586,Female,60,3,47020.65,2,63241.21,1,true,true,Spain
8829,15777708,Liao,824,Female,38,3,0.0,2,192800.25,0,true,true,Spain
8831,15810444,Aksenov,562,Female,39,6,130565.02,1,9854.72,1,true,true,Spain
8841,15646969,Anayolisa,776,Male,33,2,0.0,2,176921.0,0,false,true,Spain
8843,15610226,Fenton,614,Female,27,9,106414.57,2,77500.81,0,true,true,Spain
8844,15616270,Chao,620,Male,42,4,106920.91,1,119747.08,0,false,false,Spain
8845,15790717,Osinachi,695,Male,35,7,0.0,2,160387.98,0,false,true,Spain
8846,15635703,Chu,729,Female,39,1,131513.26,1,193715.0,0,false,false,Spain
8861,15725762,Kemp,808,Male,24,4,122168.65,1,174107.04,0,false,false,Spain
8863,15769246,Lo Duca,813,Male,59,2,135078.41,1,187636.06,1,true,true,Spain
8865,15599124,Miller,832,Female,29,5,0.0,2,178779.52,0,false,true,Spain
8897,15724691,Gordon,712,Male,34,1,0.0,2,195052.12,0,false,true,Spain
8909,15656522,Sutherland,593,Male,32,10,158537.42,1,166850.57,0,true,false,Spain
8915,15746695,Wunder,429,Female,39,6,48023.83,1,74870.99,0,false,true,Spain
8929,15567855,Chukwufumnanya,623,Female,29,1,0.0,2,39382.06,0,false,false,Spain
8941,15658148,Udokamma,657,Male,38,7,0.0,2,185827.74,0,false,false,Spain
8948,15674110,Walton,701,Female,43,2,160416.56,1,37266.43,0,true,false,Spain
8950,15649239,Vasilieva,731,Male,46,10,0.0,2,153015.42,0,true,true,Spain
8970,15622461,Ndubuagha,562,Female,51,7,122822.0,2,32626.21,0,false,false,Spain
8972,15583849,Ts'ai,408,Male,40,3,0.0,2,124874.23,0,true,true,Spain
8974,15739271,Lei,582,Male,33,2,122394.0,1,22113.93,0,true,false,Spain
8984,15783025,Piazza,723,Male,37,3,94661.53,2,121239.65,0,true,true,Spain
8987,15607990,Gallo,760,Male,43,6,175735.5,1,157337.29,0,true,false,Spain
8992,15698902,McIntyre,547,Female,42,1,142703.4,1,86207.49,1,true,true,Spain
8995,15745201,Frewin,612,Female,43,4,139496.35,2,77128.23,0,true,false,Spain
8996,15580623,Yefremova,573,Male,28,8,0.0,2,77660.03,0,false,true,Spain
8997,15578156,Anenechukwu,615,Male,32,5,138521.83,1,56897.1,0,true,true,Spain
9018,15690330,Efimov,830,Female,40,8,77701.64,1,19512.38,0,false,true,Spain
9021,15807194,Iweobiegbulam,718,Male,34,5,113922.44,2,30772.22,0,true,true,Spain
9036,15807555,Chung,535,Male,45,2,0.0,2,125658.28,0,true,false,Spain
9043,15689594,Su,731,Male,29,5,179539.2,1,112010.02,0,true,false,Spain
9044,15801920,Christian,727,Male,39,5,80615.46,2,180962.32,0,false,true,Spain
9051,15760988,Liu,667,Male,33,9,124573.33,2,683.37,0,true,false,Spain
9063,15753110,McKay,720,Male,64,3,45752.78,2,79623.28,1,false,false,Spain
9064,15711521,Egobudike,609,Male,39,3,121778.71,1,138399.67,0,false,false,Spain
9081,15620443,Fiorentino,711,Female,81,6,0.0,2,72276.24,0,false,true,Spain
9082,15741078,Greece,736,Male,54,7,111729.47,2,84920.49,0,false,false,Spain
9087,15743545,Nworie,647,Female,29,2,0.0,2,179032.68,0,false,false,Spain
9088,15791316,Boni,714,Male,35,3,0.0,2,95623.28,0,false,false,Spain
9094,15671334,Nixon,527,Male,31,4,0.0,1,169361.89,0,false,true,Spain
9109,15622470,Yeh,772,Male,41,10,96032.22,1,75825.57,0,true,false,Spain
9111,15727391,Collier,688,Male,29,9,144553.5,2,143454.95,0,false,true,Spain
9133,15737194,Tu,635,Female,33,5,0.0,2,122949.71,0,true,true,Spain
9143,15663312,Marino,494,Female,35,9,112727.06,2,183752.91,0,false,true,Spain
9151,15602030,Ramirez,717,Male,28,4,128206.79,1,54272.12,0,false,false,Spain
9153,15611315,Ts'ao,708,Female,23,4,71433.08,1,103697.57,0,false,false,Spain
9162,15750049,Steele,621,Male,40,10,163823.37,1,89519.47,0,true,false,Spain
9172,15660475,Ndubueze,411,Female,54,9,0.0,1,76621.49,0,false,false,Spain
9184,15676091,Iloerika,543,Male,42,7,0.0,1,56650.47,0,true,false,Spain
9186,15715078,Nkemakolam,584,Male,35,6,161613.94,2,148238.16,0,true,false,Spain
9203,15735782,MacDonald,528,Male,31,9,120962.59,1,5419.31,0,false,true,Spain
9205,15737971,Cowen,646,Female,30,5,0.0,2,13935.32,0,false,true,Spain
9211,15792650,Watts,382,Male,36,0,0.0,1,179540.73,1,true,true,Spain
9221,15600399,Trentino,598,Male,60,4,0.0,1,197727.14,1,true,true,Spain
9226,15584928,Ugochukwutubelum,594,Female,32,4,120074.97,2,162961.79,0,false,true,Spain
